sor_id_account_id,transaction_date_transaction_id,category_id_transaction_date,transaction_id,account_id,sor_id,sor_cust_id,transaction_display_name,transaction_logo_url,category_id,category_display_name,transaction_type,transaction_amount,transaction_date,transaction_metadata,created_at,modified_at,ttl
7-98765432109,20240307~e61b9d9d06204f7087814c8e51eaa5db,91490896-5044-4d51-b539-de3fb7cf6eab~20240307,e61b9d9d06204f7087814c8e51eaa5db,98765432109,7,555111111,Regal Cinemas,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-108.81,2024-03-07T06:54:55Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1709794495,1709794495,0
7-98765432109,20240321~1e7eb8f72e714fa095b6f18f66ef1343,d7bc3757-76c9-459f-871c-96aa53cca4ef~20240321,1e7eb8f72e714fa095b6f18f66ef1343,98765432109,7,555222222,Shell,,d7bc3757-76c9-459f-871c-96aa53cca4ef,Fuel,DEBIT_POSTED,-42.18,2024-03-21T03:36:47Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1710992207,1710992207,0
7-98765432109,20240324~6f0ff5d28f49465088d9cebccca69537,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240324,6f0ff5d28f49465088d9cebccca69537,98765432109,7,555222222,Trader Joe's,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-246.1,2024-03-24T18:05:12Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1711303512,1711303512,0
7-98765432109,20240310~722189706db54982a2785eb484e0b9b7,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240310,722189706db54982a2785eb484e0b9b7,98765432109,7,555222222,Marriott,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-197.6,2024-03-10T16:01:19Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1710086479,1710086479,0
7-98765432109,20240328~ac4b385d2e084ae087137d4951698010,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b~20240328,ac4b385d2e084ae087137d4951698010,98765432109,7,555111111,CVS Pharmacy,,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b,Healthcare,DEBIT_POSTED,-346.22,2024-03-28T19:13:27Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1711653207,1711653207,0
7-98765432109,20240307~a3cd0f6e9c2d4d2985d10d0f1007604f,b5c53165-295a-41f2-842b-b6ad44e3f62c~20240307,a3cd0f6e9c2d4d2985d10d0f1007604f,98765432109,7,555111111,Louis Vuitton,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-494.69,2024-03-07T12:08:08Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1709813288,1709813288,0
7-98765432109,20240304~1d06fe0ad4134d04a487266f7402323c,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20240304,1d06fe0ad4134d04a487266f7402323c,98765432109,7,555111111,Dropbox,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-21.62,2024-03-04T21:32:31Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1709587951,1709587951,0
7-98765432109,20240330~ab6008dc5713455f87711be5814b1dbe,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240330,ab6008dc5713455f87711be5814b1dbe,98765432109,7,555222222,Kroger,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-164.82,2024-03-30T00:51:02Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1711759862,1711759862,0
7-98765432109,20240307~cfeadc50538042daa946c7b83b481c1b,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240307,cfeadc50538042daa946c7b83b481c1b,98765432109,7,555111111,Wegmans,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-188.94,2024-03-07T09:08:54Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1709802534,1709802534,0
7-98765432109,20240323~5582656eac3e4c27a74135015f312c0e,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240323,5582656eac3e4c27a74135015f312c0e,98765432109,7,555111111,Kroger,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-224.16,2024-03-23T03:34:06Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1711164846,1711164846,0
7-98765432109,20240302~108db605647541ff81090c59771c4df1,5679fe01-009f-40ed-9fd8-0c5986acb2fe~20240302,108db605647541ff81090c59771c4df1,98765432109,7,555111111,Verizon,,5679fe01-009f-40ed-9fd8-0c5986acb2fe,Utilities,DEBIT_POSTED,-184.76,2024-03-02T02:50:12Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1709347812,1709347812,0
7-98765432109,20240328~978fd5c0825e418c9f37da30553cf8d7,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240328,978fd5c0825e418c9f37da30553cf8d7,98765432109,7,555222222,Marriott,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-450.44,2024-03-28T15:27:00Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1711639620,1711639620,0
7-98765432109,20240319~e965404afa66449c9b0538035d035b2b,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240319,e965404afa66449c9b0538035d035b2b,98765432109,7,555222222,Kroger,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-163.21,2024-03-19T00:24:50Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1710807890,1710807890,0
7-98765432109,20240308~e880ce85831e47a5bf3947ee0d46132d,5679fe01-009f-40ed-9fd8-0c5986acb2fe~20240308,e880ce85831e47a5bf3947ee0d46132d,98765432109,7,555111111,PG&E,,5679fe01-009f-40ed-9fd8-0c5986acb2fe,Utilities,DEBIT_POSTED,-219.35,2024-03-08T12:14:41Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1709900081,1709900081,0
7-98765432109,20240329~72c6a504a44f42739fc70ab625eeb9aa,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240329,72c6a504a44f42739fc70ab625eeb9aa,98765432109,7,555222222,Shake Shack,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-107.19,2024-03-29T16:02:57Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1711728177,1711728177,0
7-98765432109,20240306~9169e216702b41d398d77f967facd9a5,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240306,9169e216702b41d398d77f967facd9a5,98765432109,7,555111111,Kroger,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-168.68,2024-03-06T07:56:56Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1709711816,1709711816,0
7-98765432109,20240321~f8f555527ce24c6eaf1e8ec4bfa664da,d7bc3757-76c9-459f-871c-96aa53cca4ef~20240321,f8f555527ce24c6eaf1e8ec4bfa664da,98765432109,7,555111111,Shell,,d7bc3757-76c9-459f-871c-96aa53cca4ef,Fuel,DEBIT_POSTED,-34.49,2024-03-21T03:11:44Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1710990704,1710990704,0
7-98765432109,20240322~c3363ee343b5457386ec9f92d8bc4d4d,91452010-672d-43ff-b791-82cc0408419a~20240322,c3363ee343b5457386ec9f92d8bc4d4d,98765432109,7,555222222,Target,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-53.74,2024-03-22T11:26:36Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1711106796,1711106796,0
7-98765432109,20240305~118fc2adbeb04b66a6300e01419a0fa7,d7bc3757-76c9-459f-871c-96aa53cca4ef~20240305,118fc2adbeb04b66a6300e01419a0fa7,98765432109,7,555111111,Chevron,,d7bc3757-76c9-459f-871c-96aa53cca4ef,Fuel,DEBIT_POSTED,-85.91,2024-03-05T01:28:10Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1709602090,1709602090,0
7-98765432109,20240330~5df0f022c70343b19900fa92ae5d7a98,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b~20240330,5df0f022c70343b19900fa92ae5d7a98,98765432109,7,555222222,One Medical,,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b,Healthcare,DEBIT_POSTED,-339.59,2024-03-30T23:37:52Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1711841872,1711841872,0
7-98765432109,20240307~70b49cdb6c644b1e877ba6c75ef305a1,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240307,70b49cdb6c644b1e877ba6c75ef305a1,98765432109,7,555222222,Kroger,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-163.33,2024-03-07T13:40:50Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1709818850,1709818850,0
7-98765432109,20240320~ddd2bc467fc74411bcb7f867abbcb13d,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b~20240320,ddd2bc467fc74411bcb7f867abbcb13d,98765432109,7,555222222,LabCorp,,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b,Healthcare,DEBIT_POSTED,-137.77,2024-03-20T03:06:53Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1710904013,1710904013,0
7-98765432109,20240315~53eede69456e46ca858da6290b83c845,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240315,53eede69456e46ca858da6290b83c845,98765432109,7,555222222,Uber,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-303.78,2024-03-15T09:27:50Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1710494870,1710494870,0
7-98765432109,20240313~1f97c9c23fcf454c9e5f05967ed40f91,b5c53165-295a-41f2-842b-b6ad44e3f62c~20240313,1f97c9c23fcf454c9e5f05967ed40f91,98765432109,7,555111111,Tiffany & Co.,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-379.16,2024-03-13T22:36:59Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1710369419,1710369419,0
7-98765432109,20240326~190906049d80444e9ffd91ddfc6b8a9b,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240326,190906049d80444e9ffd91ddfc6b8a9b,98765432109,7,555222222,Whole Foods,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-226.45,2024-03-26T13:46:46Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1711460806,1711460806,0
7-98765432109,20240321~c5f72d5a75c7425c83c7edadc76625ce,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b~20240321,c5f72d5a75c7425c83c7edadc76625ce,98765432109,7,555222222,Walgreens,,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b,Healthcare,DEBIT_POSTED,-237.73,2024-03-21T06:10:22Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1711001422,1711001422,0
7-98765432109,20240317~052ac1b9aeba422eaef6454cbd7c0f1c,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240317,052ac1b9aeba422eaef6454cbd7c0f1c,98765432109,7,555111111,Starbucks,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,CREDIT_POSTED,97.78,2024-03-17T07:51:03Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1710661863,1710661863,0
7-98765432109,20240320~c2e03b1bec9c4dff8270916b2137e273,91452010-672d-43ff-b791-82cc0408419a~20240320,c2e03b1bec9c4dff8270916b2137e273,98765432109,7,555222222,Carter's,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-103.45,2024-03-20T14:07:17Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1710943637,1710943637,0
7-98765432109,20240311~d14034c81854439b81f3022adf8f4620,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240311,d14034c81854439b81f3022adf8f4620,98765432109,7,555111111,Nobu,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-129.96,2024-03-11T02:38:24Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1710124704,1710124704,0
7-98765432109,20240407~e11ec1dc13424041a145a158a5d16b65,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b~20240407,e11ec1dc13424041a145a158a5d16b65,98765432109,7,555111111,One Medical,,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b,Healthcare,DEBIT_POSTED,-56.84,2024-04-07T22:21:01Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1712528461,1712528461,0
7-98765432109,20240420~3623d4705b544a7f939218615e28ab65,91490896-5044-4d51-b539-de3fb7cf6eab~20240420,3623d4705b544a7f939218615e28ab65,98765432109,7,555222222,Netflix,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-68.56,2024-04-20T04:18:52Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1713586732,1713586732,0
7-98765432109,20240427~25057d7627cd45de8ea148b80a90f1df,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240427,25057d7627cd45de8ea148b80a90f1df,98765432109,7,555111111,Shake Shack,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-115.72,2024-04-27T21:39:38Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1714253978,1714253978,0
7-98765432109,20240408~efdb9a62977a4dff977d75c381367e99,91490896-5044-4d51-b539-de3fb7cf6eab~20240408,efdb9a62977a4dff977d75c381367e99,98765432109,7,555111111,Topgolf,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-171.77,2024-04-08T06:19:52Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1712557192,1712557192,0
7-98765432109,20240403~0d5d456ffde1482a9467599139f23069,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240403,0d5d456ffde1482a9467599139f23069,98765432109,7,555222222,Sweetgreen,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-93.17,2024-04-03T21:46:02Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1712180762,1712180762,0
7-98765432109,20240402~f8400ae11069422492d6548836c0a3fb,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240402,f8400ae11069422492d6548836c0a3fb,98765432109,7,555111111,Starbucks,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-52.18,2024-04-02T20:02:56Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1712088176,1712088176,0
7-98765432109,20240423~08dee1ab901849aabf0f6d0a64aa9382,91452010-672d-43ff-b791-82cc0408419a~20240423,08dee1ab901849aabf0f6d0a64aa9382,98765432109,7,555111111,BabyGap,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-94.18,2024-04-23T16:22:44Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1713889364,1713889364,0
7-98765432109,20240402~8746c645772e4568ab491c0877ecd4a3,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240402,8746c645772e4568ab491c0877ecd4a3,98765432109,7,555222222,Delta Air Lines,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,CREDIT_POSTED,268.68,2024-04-02T15:58:29Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1712073509,1712073509,0
7-98765432109,20240423~8e64233456714dfc9a2cd302660d13b2,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240423,8e64233456714dfc9a2cd302660d13b2,98765432109,7,555111111,Starbucks,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-102.34,2024-04-23T10:16:33Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1713867393,1713867393,0
7-98765432109,20240412~fe99ed793c3148d3b9fe726465a8ea3f,b5c53165-295a-41f2-842b-b6ad44e3f62c~20240412,fe99ed793c3148d3b9fe726465a8ea3f,98765432109,7,555111111,Apple Store,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-227.43,2024-04-12T05:47:43Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1712900863,1712900863,0
7-98765432109,20240415~e22a2dadd5394a0894f0cf17f476f410,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240415,e22a2dadd5394a0894f0cf17f476f410,98765432109,7,555111111,The French Laundry,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-53.44,2024-04-15T02:23:30Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1713147810,1713147810,0
7-98765432109,20240402~7105031a38774188b0406cc5b8f0f024,91452010-672d-43ff-b791-82cc0408419a~20240402,7105031a38774188b0406cc5b8f0f024,98765432109,7,555222222,Carter's,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-87.55,2024-04-02T15:07:23Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1712070443,1712070443,0
7-98765432109,20240418~71d0931aa8a3431a91c9250c0034e3ce,91490896-5044-4d51-b539-de3fb7cf6eab~20240418,71d0931aa8a3431a91c9250c0034e3ce,98765432109,7,555222222,Regal Cinemas,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-111.46,2024-04-18T18:37:37Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1713465457,1713465457,0
7-98765432109,20240406~80356bf9ab4e4e4aa7a80a07e14fcca7,91490896-5044-4d51-b539-de3fb7cf6eab~20240406,80356bf9ab4e4e4aa7a80a07e14fcca7,98765432109,7,555111111,Spotify,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-133.63,2024-04-06T05:45:52Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1712382352,1712382352,0
7-98765432109,20240408~2a8a7682782448888212b22cf25e5ad7,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20240408,2a8a7682782448888212b22cf25e5ad7,98765432109,7,555111111,New York Times,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-26.88,2024-04-08T17:24:49Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1712597089,1712597089,0
7-98765432109,20240414~f96e74a2849341e3ba3a4ebd5107bceb,91490896-5044-4d51-b539-de3fb7cf6eab~20240414,f96e74a2849341e3ba3a4ebd5107bceb,98765432109,7,555222222,Spotify,,91490896-5044-4d51-b539-de3fb7cf6eab,Entertainment,DEBIT_POSTED,-36.82,2024-04-14T12:57:45Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1713099465,1713099465,0
7-98765432109,20240416~772a464fdea84bb28009ad0d5a9ce567,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240416,772a464fdea84bb28009ad0d5a9ce567,98765432109,7,555111111,United Airlines,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-143.49,2024-04-16T14:11:40Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1713276700,1713276700,0
7-98765432109,20240427~08bdd33f384c43ed86510d75e442fb9d,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240427,08bdd33f384c43ed86510d75e442fb9d,98765432109,7,555222222,Sweetgreen,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-18.23,2024-04-27T07:56:28Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1714204588,1714204588,0
7-98765432109,20240402~5c349a1f8f2b4ca28e0360375e7bb56f,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240402,5c349a1f8f2b4ca28e0360375e7bb56f,98765432109,7,555222222,Sweetgreen,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-132.94,2024-04-02T23:35:26Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1712100926,1712100926,0
7-98765432109,20240406~4739ce7dcbd84f848453933fabade080,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240406,4739ce7dcbd84f848453933fabade080,98765432109,7,555222222,Starbucks,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-117.15,2024-04-06T16:37:06Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1712421426,1712421426,0
7-98765432109,20240413~c9fe4310cb9c44d0ba6cd83d1f3f8523,91452010-672d-43ff-b791-82cc0408419a~20240413,c9fe4310cb9c44d0ba6cd83d1f3f8523,98765432109,7,555111111,Carter's,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-47.34,2024-04-13T10:01:02Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1713002462,1713002462,0
7-98765432109,20240429~b688f8e62c914a5dbe03326c4b7faa94,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240429,b688f8e62c914a5dbe03326c4b7faa94,98765432109,7,555222222,Lyft,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-344.34,2024-04-29T08:39:46Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1714379986,1714379986,0
7-98765432109,20240425~fd890e58d0834729bbefc06264749a5a,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240425,fd890e58d0834729bbefc06264749a5a,98765432109,7,555222222,Delta Air Lines,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-284.91,2024-04-25T21:32:33Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1714080753,1714080753,0
7-98765432109,20240413~f68318be0f034b0493b2af138bd5425a,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b~20240413,f68318be0f034b0493b2af138bd5425a,98765432109,7,555111111,CVS Pharmacy,,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b,Healthcare,DEBIT_POSTED,-147.18,2024-04-13T22:13:59Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1713046439,1713046439,0
7-98765432109,20240429~d8967cd091b44b9f8f9643806d30cf13,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b~20240429,d8967cd091b44b9f8f9643806d30cf13,98765432109,7,555111111,One Medical,,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b,Healthcare,DEBIT_POSTED,-186.77,2024-04-29T10:10:32Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1714385432,1714385432,0
7-98765432109,20240419~ffebadb22b8e48b19b8defd413255357,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240419,ffebadb22b8e48b19b8defd413255357,98765432109,7,555111111,Kroger,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-163.15,2024-04-19T12:17:15Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1713529035,1713529035,0
7-98765432109,20240408~503b09c00688452f9b8d56c29dd411b7,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b~20240408,503b09c00688452f9b8d56c29dd411b7,98765432109,7,555111111,One Medical,,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b,Healthcare,DEBIT_POSTED,-265.94,2024-04-08T14:36:50Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1712587010,1712587010,0
7-98765432109,20240428~84f1dd600da64b6cb611bfb1d1743df8,d7bc3757-76c9-459f-871c-96aa53cca4ef~20240428,84f1dd600da64b6cb611bfb1d1743df8,98765432109,7,555111111,Exxon,,d7bc3757-76c9-459f-871c-96aa53cca4ef,Fuel,DEBIT_POSTED,-60.16,2024-04-28T01:07:48Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1714266468,1714266468,0
7-98765432109,20240416~b716d1334cf545a783024ef6bc73584d,91452010-672d-43ff-b791-82cc0408419a~20240416,b716d1334cf545a783024ef6bc73584d,98765432109,7,555222222,Disney Store,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-9.77,2024-04-16T19:51:00Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1713297060,1713297060,0
7-98765432109,20240419~c278681387194157ad1868049e392798,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240419,c278681387194157ad1868049e392798,98765432109,7,555111111,Kroger,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-75.01,2024-04-19T21:33:31Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1713562411,1713562411,0
7-98765432109,20240430~859eca4084314c56acef225f776b5492,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240430,859eca4084314c56acef225f776b5492,98765432109,7,555222222,Chipotle,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-58.04,2024-04-30T04:39:07Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1714451947,1714451947,0
7-98765432109,20240416~4578f19423ea4885b47c3ed5e5143ddf,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240416,4578f19423ea4885b47c3ed5e5143ddf,98765432109,7,555111111,The French Laundry,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-61.49,2024-04-16T13:59:08Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1713275948,1713275948,0
